locus_tag	ftype	length_bp	gene	EC_number	COG	product
AJBIFGEO_02475	CDS	381		3.1.-.-	COG1848	Ribonuclease VapC13
AJBIFGEO_02476	CDS	1812	mrdA	3.4.16.4		Peptidoglycan D,D-transpeptidase MrdA
AJBIFGEO_02477	CDS	282	relF		COG2161	Antitoxin RelF
AJBIFGEO_02478	CDS	252	relG	3.1.-.-	COG2026	Toxin RelG
AJBIFGEO_02479	CDS	855				hypothetical protein
AJBIFGEO_02480	CDS	1164	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
AJBIFGEO_02481	CDS	1215	rip1	3.4.24.-		Zinc metalloprotease Rip1
AJBIFGEO_02482	CDS	1290	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
AJBIFGEO_02483	CDS	444		3.1.-.-		Ribonuclease VapC43
AJBIFGEO_02484	CDS	663			COG2335	Cell surface glycolipoprotein MPT83
AJBIFGEO_02485	CDS	192				hypothetical protein
AJBIFGEO_02486	CDS	1749	dipZ_1		COG0785	Protein DipZ
AJBIFGEO_02487	CDS	441	PPE2		COG5651	putative PPE family protein PPE2
AJBIFGEO_02488	CDS	378				hypothetical protein
AJBIFGEO_02489	CDS	525	cobU	2.7.1.156	COG2087	Bifunctional adenosylcobalamin biosynthesis protein CobU
AJBIFGEO_02490	CDS	357	nirD	1.7.1.15	COG2146	Nitrite reductase (NADH) small subunit
AJBIFGEO_02491	CDS	2511	nasD	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
AJBIFGEO_02492	CDS	480				hypothetical protein
AJBIFGEO_02493	CDS	294				putative protein
AJBIFGEO_02494	CDS	822				hypothetical protein
AJBIFGEO_02495	CDS	1941	sdhA_2	1.3.5.1	COG1053	Succinate dehydrogenase flavoprotein subunit
AJBIFGEO_02496	CDS	747	frdB_1	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
AJBIFGEO_02497	CDS	1311				hypothetical protein
AJBIFGEO_02498	CDS	489		1.5.1.37		Flavin reductase
AJBIFGEO_02499	CDS	282				hypothetical protein
AJBIFGEO_02500	CDS	318				hypothetical protein
AJBIFGEO_02501	CDS	678		1.3.8.1	COG1960	Butyryl-CoA dehydrogenase
AJBIFGEO_02502	CDS	1323	fadI	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase FadI
AJBIFGEO_02503	CDS	1365	hcaB_3	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
AJBIFGEO_02504	CDS	843				hypothetical protein
AJBIFGEO_02505	CDS	438		3.1.-.-	COG1848	Ribonuclease VapC24
AJBIFGEO_02506	CDS	234				hypothetical protein
AJBIFGEO_02507	CDS	567				hypothetical protein
AJBIFGEO_02508	CDS	1167	lpqI	3.2.1.52	COG1472	Beta-hexosaminidase LpqI
AJBIFGEO_02509	CDS	174				Putative secreted protein.1
AJBIFGEO_02510	CDS	4194	aftD	2.4.2.47		Alpha-(1->3)-arabinofuranosyltransferase
AJBIFGEO_02511	CDS	1449				hypothetical protein
AJBIFGEO_02512	CDS	1374	gabD1	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] 1
AJBIFGEO_02513	CDS	945	nrdB	1.-.-.-	COG0208	R2-like ligand binding oxidase
AJBIFGEO_02514	CDS	690				hypothetical protein
AJBIFGEO_02515	CDS	1707				hypothetical protein
AJBIFGEO_02516	CDS	981	php		COG1735	Phosphotriesterase homology protein
AJBIFGEO_02517	CDS	195				Putative antitoxin VapB51
AJBIFGEO_02518	CDS	414		3.1.-.-	COG1487	Ribonuclease VapC51
AJBIFGEO_02519	CDS	639				hypothetical protein
AJBIFGEO_02520	CDS	1731				hypothetical protein
AJBIFGEO_02521	CDS	1155	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
AJBIFGEO_02522	CDS	765		2.1.1.-		putative methyltransferase
AJBIFGEO_02523	CDS	1464	geoB	1.2.1.86		Geranial dehydrogenase
AJBIFGEO_02524	CDS	789	caiD_3	4.2.1.149		Carnitinyl-CoA dehydratase
AJBIFGEO_02525	CDS	285		2.3.1.20		Putative diacyglycerol O-acyltransferase
AJBIFGEO_02526	CDS	1128		2.3.1.20		Putative diacyglycerol O-acyltransferase
AJBIFGEO_02527	CDS	1212				hypothetical protein
AJBIFGEO_02528	CDS	549				hypothetical protein
AJBIFGEO_02529	CDS	1329				hypothetical protein
AJBIFGEO_02530	CDS	909	aes_3	3.1.1.-		Acetyl esterase
AJBIFGEO_02531	CDS	1014	mch	4.2.1.148	COG2030	Beta-methylmalyl-CoA dehydratase
AJBIFGEO_02532	CDS	1167	mmgC_3	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
AJBIFGEO_02533	CDS	1509		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
AJBIFGEO_02534	CDS	1317				hypothetical protein
AJBIFGEO_02535	CDS	972	nadR		COG1056	Trifunctional NAD biosynthesis/regulator protein NadR
AJBIFGEO_02536	CDS	1821	pckG	4.1.1.32	COG1274	Phosphoenolpyruvate carboxykinase [GTP]
AJBIFGEO_02537	CDS	1479				hypothetical protein
AJBIFGEO_02538	CDS	981				hypothetical protein
AJBIFGEO_02539	CDS	594	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
AJBIFGEO_02540	CDS	735				hypothetical protein
AJBIFGEO_02541	CDS	237				hypothetical protein
AJBIFGEO_02542	CDS	120				hypothetical protein
AJBIFGEO_02543	CDS	162				hypothetical protein
AJBIFGEO_02544	CDS	702	trmR	2.1.1.-		tRNA 5-hydroxyuridine methyltransferase
AJBIFGEO_02545	CDS	1671	cycA		COG1113	D-serine/D-alanine/glycine transporter
AJBIFGEO_02546	CDS	1158				PPE family protein PPE26
AJBIFGEO_02547	CDS	1185				putative PPE family protein PPE51
AJBIFGEO_02548	CDS	240				hypothetical protein
AJBIFGEO_02549	CDS	204				hypothetical protein
AJBIFGEO_02550	CDS	1461	bicA		COG0659	Bicarbonate transporter BicA
AJBIFGEO_02551	CDS	864			COG1192	putative protein
AJBIFGEO_02552	CDS	837	scpA		COG1354	Segregation and condensation protein A
AJBIFGEO_02553	CDS	696	scpB			Segregation and condensation protein B
AJBIFGEO_02554	CDS	762		5.4.99.-	COG1187	putative RNA pseudouridine synthase
AJBIFGEO_02555	CDS	693	cmk	2.7.4.25	COG0283	Cytidylate kinase
AJBIFGEO_02556	CDS	1392	der		COG1160	GTPase Der
AJBIFGEO_02557	CDS	804	bacC_2	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
AJBIFGEO_02558	CDS	915	mmgB	1.1.1.157	COG1250	putative 3-hydroxybutyryl-CoA dehydrogenase
AJBIFGEO_02559	CDS	831	kynB	3.5.1.9		Kynurenine formamidase
AJBIFGEO_02560	CDS	351				hypothetical protein
AJBIFGEO_02561	CDS	1608				hypothetical protein
AJBIFGEO_02562	CDS	108				hypothetical protein
AJBIFGEO_02563	tRNA	75				tRNA-Pro(ggg)
AJBIFGEO_02564	CDS	975				putative protein
AJBIFGEO_02565	CDS	936	xerD		COG4974	Tyrosine recombinase XerD
AJBIFGEO_02566	CDS	624	act	3.-.-.-		Methanol dehydrogenase activator
AJBIFGEO_02567	CDS	1761	pyrG	6.3.4.2	COG0504	CTP synthase
AJBIFGEO_02568	CDS	717	mctB			Copper transporter MctB
AJBIFGEO_02569	CDS	1176				hypothetical protein
AJBIFGEO_02570	CDS	1395	recN		COG0497	DNA repair protein RecN
AJBIFGEO_02571	CDS	924	ppnK	2.7.1.23	COG0061	NAD kinase
AJBIFGEO_02572	CDS	807	tlyA	2.1.1.226	COG1189	16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA
AJBIFGEO_02573	CDS	177				hypothetical protein
AJBIFGEO_02574	CDS	1062		3.1.3.21	COG0647	D,L-glycerol 3-phosphate phosphatase
AJBIFGEO_02575	CDS	753				hypothetical protein
AJBIFGEO_02576	CDS	384	lprJ_1			Putative lipoprotein LprJ
AJBIFGEO_02577	CDS	3864	ppsC_2	2.3.1.41		Phthiocerol synthesis polyketide synthase type I PpsC
AJBIFGEO_02578	CDS	4236	ppsD_1	2.3.1.41	COG3321	Phthiocerol synthesis polyketide synthase type I PpsD
AJBIFGEO_02579	CDS	1263	ppsD_2	2.3.1.41	COG3321	Phthiocerol synthesis polyketide synthase type I PpsD
AJBIFGEO_02580	CDS	4467	ppsE	2.3.1.41		Phthiocerol/phenolphthiocerol synthesis polyketide synthase type I PpsE
AJBIFGEO_02581	CDS	996	drrA_2	3.6.3.-	COG1131	Doxorubicin resistance ATP-binding protein DrrA
AJBIFGEO_02582	CDS	870	drrB		COG0842	Doxorubicin resistance ABC transporter permease protein DrrB
AJBIFGEO_02583	CDS	831	drrC		COG0842	putative doxorubicin resistance ABC transporter permease protein DrrC
AJBIFGEO_02584	CDS	1269	papA5	2.3.1.282		Phthiocerol/phthiodiolone dimycocerosyl transferase
AJBIFGEO_02585	CDS	3654	mas	2.3.1.111		Mycocerosic acid synthase
AJBIFGEO_02586	CDS	1110				hypothetical protein
AJBIFGEO_02587	CDS	1863		6.2.1.-	COG0318	Long-chain-fatty-acid--AMP ligase FadD28
AJBIFGEO_02588	CDS	2802	mmpL7			Phthiocerol dimycocerosate exporter MmpL7
AJBIFGEO_02589	CDS	1242				hypothetical protein
AJBIFGEO_02590	CDS	612				hypothetical protein
AJBIFGEO_02591	CDS	702	lppX			Putative phthiocerol dimycocerosate transporter LppX
AJBIFGEO_02592	CDS	3948	pks1_1			Putative inactive phenolphthiocerol synthesis polyketide synthase type I Pks1
AJBIFGEO_02593	CDS	2412		2.3.1.41		Phenolphthiocerol synthesis polyketide synthase type I Pks15/1
AJBIFGEO_02594	CDS	2118		6.2.1.50	COG0318	p-hydroxybenzoic acid--AMP ligase FadD22
AJBIFGEO_02595	CDS	600		4.1.3.40	COG3161	Chorismate pyruvate-lyase
AJBIFGEO_02596	CDS	1860		6.2.1.51	COG0318	4-hydroxyphenylalkanoate adenylyltransferase
AJBIFGEO_02597	CDS	1146		1.2.-.-		Phthiodiolone/phenolphthiodiolone dimycocerosates ketoreductase
AJBIFGEO_02598	CDS	813		2.1.1.-		Phthiotriol/phenolphthiotriol dimycocerosates methyltransferase
AJBIFGEO_02599	CDS	1245		1.3.1.-	COG3268	Trans-acting enoyl reductase
AJBIFGEO_02600	CDS	726	cmoB	2.5.1.-		tRNA U34 carboxymethyltransferase
AJBIFGEO_02601	CDS	807				hypothetical protein
AJBIFGEO_02602	CDS	732				hypothetical protein
AJBIFGEO_02603	CDS	828		2.4.1.-		PGL/p-HBAD biosynthesis glycosyltransferase
AJBIFGEO_02604	CDS	207				hypothetical protein
AJBIFGEO_02605	CDS	1287		2.4.1.-	COG1819	PGL/p-HBAD biosynthesis glycosyltransferase
AJBIFGEO_02606	CDS	738		2.1.1.-	COG3510	Rhamnosyl O-methyltransferase
AJBIFGEO_02607	CDS	390				ISNCY family transposase ISRjo3
AJBIFGEO_02608	CDS	1350		2.4.1.-	COG1819	PGL/p-HBAD biosynthesis rhamnosyltransferase
AJBIFGEO_02609	CDS	1221			COG0701	Putative permease
AJBIFGEO_02610	CDS	933	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
AJBIFGEO_02611	CDS	186				hypothetical protein
AJBIFGEO_02612	CDS	486	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
AJBIFGEO_02613	CDS	567	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
AJBIFGEO_02614	CDS	3384	pycA	6.4.1.1		Pyruvate carboxylase
AJBIFGEO_02615	CDS	588				hypothetical protein
AJBIFGEO_02616	CDS	768				hypothetical protein
AJBIFGEO_02617	CDS	1131	nlhH_1	3.1.1.1	COG0657	Carboxylesterase NlhH
AJBIFGEO_02618	CDS	849		1.-.-.-		putative oxidoreductase
AJBIFGEO_02619	CDS	714				hypothetical protein
AJBIFGEO_02620	CDS	2214	recG	3.6.4.12		ATP-dependent DNA helicase RecG
AJBIFGEO_02621	CDS	1449				putative protein
AJBIFGEO_02622	CDS	195	rpmB_1		COG0227	50S ribosomal protein L28
AJBIFGEO_02623	CDS	684	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
AJBIFGEO_02624	CDS	1002	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
AJBIFGEO_02625	CDS	1380				IS607 family transposase IS1538
AJBIFGEO_02626	CDS	585			COG2452	putative protein
AJBIFGEO_02627	CDS	576				hypothetical protein
AJBIFGEO_02628	CDS	1077	ddl	6.3.2.4	COG1181	D-alanine--D-alanine ligase
AJBIFGEO_02629	CDS	1005	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
AJBIFGEO_02630	CDS	645	fbiD	2.7.7.68	COG1920	Phosphoenolpyruvate guanylyltransferase
AJBIFGEO_02631	CDS	2229	ppk	2.7.4.1	COG0855	Polyphosphate kinase
AJBIFGEO_02632	CDS	954	mutT1	3.6.1.55	COG0406	putative 8-oxo-dGTP diphosphatase 1
AJBIFGEO_02633	CDS	645	hup		COG0776	DNA-binding protein HU 
AJBIFGEO_02634	CDS	597	leuD	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit
AJBIFGEO_02635	CDS	1422	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
AJBIFGEO_02636	CDS	702	kdgR		COG1414	Transcriptional regulator KdgR
AJBIFGEO_02637	CDS	861				hypothetical protein
AJBIFGEO_02638	CDS	492				hypothetical protein
AJBIFGEO_02639	tRNA	74				tRNA-Glu(ctc)
AJBIFGEO_02640	tRNA	73				tRNA-Gln(ctg)
AJBIFGEO_02641	CDS	1473	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
AJBIFGEO_02642	CDS	273				hypothetical protein
AJBIFGEO_02643	CDS	186				hypothetical protein
AJBIFGEO_02644	CDS	204				putative MFS-type transporter
AJBIFGEO_02645	CDS	1098				putative MFS-type transporter
AJBIFGEO_02646	CDS	1011	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
AJBIFGEO_02647	CDS	987	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
AJBIFGEO_02648	CDS	318				hypothetical protein
AJBIFGEO_02649	CDS	1443				hypothetical protein
AJBIFGEO_02650	CDS	462				hypothetical protein
AJBIFGEO_02651	CDS	303				hypothetical protein
AJBIFGEO_02652	CDS	966				hypothetical protein
AJBIFGEO_02653	CDS	660				hypothetical protein
AJBIFGEO_02654	CDS	99				hypothetical protein
AJBIFGEO_02655	CDS	1014	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
AJBIFGEO_02656	CDS	507	ilvH	2.2.1.6	COG0440	Putative acetolactate synthase small subunit
AJBIFGEO_02657	CDS	1857	ilvB1	2.2.1.6	COG0028	Acetolactate synthase large subunit IlvB1
AJBIFGEO_02658	CDS	339	cfp6			Low molecular weight protein antigen 6
AJBIFGEO_02659	CDS	786				hypothetical protein
AJBIFGEO_02660	CDS	1275				hypothetical protein
AJBIFGEO_02661	CDS	624				hypothetical protein
AJBIFGEO_02662	CDS	1530	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
AJBIFGEO_02663	CDS	1032	pfkA	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase
AJBIFGEO_02664	CDS	1485	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
AJBIFGEO_02665	CDS	300	gatC	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
AJBIFGEO_02666	CDS	666				hypothetical protein
AJBIFGEO_02667	CDS	2076	ligA	6.5.1.2	COG0272	DNA ligase A
AJBIFGEO_02668	CDS	1014				hypothetical protein
AJBIFGEO_02669	CDS	630				hypothetical protein
AJBIFGEO_02670	CDS	351				hypothetical protein
AJBIFGEO_02671	CDS	1305				putative PPE family protein PPE47/PPE48
AJBIFGEO_02672	CDS	318	PE5_2			PE family immunomodulator PE5
AJBIFGEO_02673	CDS	462				IS256 family transposase IS1081
AJBIFGEO_02674	CDS	279				hypothetical protein
AJBIFGEO_02675	CDS	1953		1.3.-.-	COG1960	putative acyl-CoA dehydrogenase FadE10
AJBIFGEO_02676	CDS	1161			COG4398	putative protein
AJBIFGEO_02677	CDS	489				putative protein
AJBIFGEO_02678	CDS	1533			COG0477	putative protein
AJBIFGEO_02679	CDS	762				putative protein
AJBIFGEO_02680	CDS	1344				putative PPE family protein PPE40
AJBIFGEO_02681	CDS	276				hypothetical protein
AJBIFGEO_02682	CDS	432			COG1846	putative HTH-type transcriptional regulator
AJBIFGEO_02683	CDS	867	rlmB	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
AJBIFGEO_02684	CDS	285				hypothetical protein
AJBIFGEO_02685	CDS	762				putative protein
AJBIFGEO_02686	CDS	1131	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
AJBIFGEO_02687	CDS	1023				putative protein
AJBIFGEO_02688	CDS	1728	fprB	1.18.1.2	COG0493	putative ferredoxin/ferredoxin--NADP reductase
AJBIFGEO_02689	CDS	459			COG2764	putative protein
AJBIFGEO_02690	CDS	150				hypothetical protein
AJBIFGEO_02691	CDS	1473	spmT	3.1.4.12		Sphingomyelinase
AJBIFGEO_02692	CDS	1122	citA	2.3.3.16	COG0372	Putative citrate synthase 2
AJBIFGEO_02693	CDS	2649			COG2771	Putative HTH-type transcriptional regulator
AJBIFGEO_02694	CDS	615				hypothetical protein
AJBIFGEO_02695	CDS	318				hypothetical protein
AJBIFGEO_02696	CDS	1530		1.14.13.-	COG2072	putative monooxygenase
AJBIFGEO_02697	CDS	978		2.1.1.-	COG3315	Putative S-adenosyl-L-methionine-dependent methyltransferase
AJBIFGEO_02698	CDS	204				putative PE-PGRS family protein PE_PGRS24
AJBIFGEO_02699	CDS	882			COG3118	putative protein
AJBIFGEO_02700	CDS	1131	fadA4	2.3.1.9	COG0183	putative acetyl-CoA acetyltransferase
AJBIFGEO_02701	CDS	456	epi	5.1.99.-	COG0346	Ethylmalonyl-CoA/methylmalonyl-CoA epimerase
AJBIFGEO_02702	CDS	393	nucS	3.1.-.-	COG1637	Endonuclease NucS
AJBIFGEO_02703	CDS	1572			COG2114	putative protein
AJBIFGEO_02704	CDS	1608			COG2114	putative protein
AJBIFGEO_02705	CDS	1626			COG2114	putative protein
AJBIFGEO_02706	CDS	1491	alkA		COG0122	putative bifunctional transcriptional activator/DNA repair enzyme AlkA
AJBIFGEO_02707	CDS	498	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
AJBIFGEO_02708	rRNA	76				5S ribosomal RNA (partial)
AJBIFGEO_02709	rRNA	3129				23S ribosomal RNA
AJBIFGEO_02710	rRNA	1529				16S ribosomal RNA
AJBIFGEO_02711	CDS	1257	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
AJBIFGEO_02712	CDS	789		2.5.1.68	COG0020	(2Z,6E)-farnesyl diphosphate synthase
AJBIFGEO_02713	CDS	729				hypothetical protein
AJBIFGEO_02714	CDS	2022				hypothetical protein
AJBIFGEO_02715	CDS	267				hypothetical protein
AJBIFGEO_02716	CDS	867	mca	3.5.1.115	COG2120	Mycothiol S-conjugate amidase
AJBIFGEO_02717	CDS	435				hypothetical protein
AJBIFGEO_02718	CDS	495	greA		COG0782	Transcription elongation factor GreA
AJBIFGEO_02719	CDS	1167	metB	2.5.1.48	COG0626	Cystathionine gamma-synthase
AJBIFGEO_02720	CDS	477	pra		COG1714	Proline-rich antigen 
AJBIFGEO_02721	CDS	2388	kgd	2.2.1.5	COG0508	Multifunctional 2-oxoglutarate metabolism enzyme
AJBIFGEO_02722	CDS	270	relB		COG2161	Antitoxin RelB
AJBIFGEO_02723	CDS	294	relE	3.1.-.-	COG2026	Toxin RelE
AJBIFGEO_02724	CDS	831	sadH_1	1.-.-.-		Putative oxidoreductase SadH
AJBIFGEO_02725	CDS	936				hypothetical protein
AJBIFGEO_02726	CDS	864			COG2321	putative protein
AJBIFGEO_02727	CDS	423				putative protein
AJBIFGEO_02728	CDS	1398				hypothetical protein
AJBIFGEO_02729	CDS	1023				hypothetical protein
AJBIFGEO_02730	CDS	903	dhaA_2	3.8.1.5		Haloalkane dehalogenase 3
AJBIFGEO_02731	CDS	1272	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
AJBIFGEO_02732	CDS	675		3.-.-.-		putative protein
AJBIFGEO_02733	CDS	927	ppiB	5.2.1.8	COG0652	putative peptidyl-prolyl cis-trans isomerase B
AJBIFGEO_02734	CDS	2373	relA		COG0317	Bifunctional (p)ppGpp synthase/hydrolase RelA
AJBIFGEO_02735	CDS	672	apt	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
AJBIFGEO_02736	CDS	1674			COG0747	putative lipoprotein
AJBIFGEO_02737	CDS	1329	secF		COG0341	Protein translocase subunit SecF
AJBIFGEO_02738	CDS	1722	secD		COG0342	Protein translocase subunit SecD
AJBIFGEO_02739	CDS	348	yajC		COG1862	Sec translocon accessory complex subunit YajC
AJBIFGEO_02740	CDS	1350	gabT	2.6.1.19	COG0160	4-aminobutyrate aminotransferase
AJBIFGEO_02741	CDS	3507	car	1.2.1.-	COG1022	Carboxylic acid reductase
AJBIFGEO_02742	CDS	1632				hypothetical protein
AJBIFGEO_02743	CDS	1035	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
AJBIFGEO_02744	CDS	591	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
AJBIFGEO_02745	CDS	567	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
AJBIFGEO_02746	CDS	213			COG2002	Antitoxin VapB40
AJBIFGEO_02747	CDS	405		3.1.-.-		Ribonuclease VapC40
AJBIFGEO_02748	CDS	621				putative protein
AJBIFGEO_02749	CDS	495				hypothetical protein
AJBIFGEO_02750	CDS	432				putative protein
AJBIFGEO_02751	CDS	459				hypothetical protein
AJBIFGEO_02752	CDS	1572	speE	2.5.1.16		Polyamine aminopropyltransferase
AJBIFGEO_02753	CDS	288				Antitoxin VapB41
AJBIFGEO_02754	CDS	441		3.1.-.-		Ribonuclease VapC41
AJBIFGEO_02755	CDS	756			COG0217	putative transcriptional regulatory protein
AJBIFGEO_02756	CDS	597	pdxT	4.3.3.6	COG0311	Pyridoxal 5'-phosphate synthase subunit PdxT
AJBIFGEO_02757	CDS	846	tesB_1	3.1.2.-	COG1946	Acyl-CoA thioesterase 2
AJBIFGEO_02758	CDS	849	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
AJBIFGEO_02759	CDS	222				hypothetical protein
AJBIFGEO_02760	CDS	801	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
AJBIFGEO_02761	CDS	519				hypothetical protein
AJBIFGEO_02762	CDS	819				hypothetical protein
AJBIFGEO_02763	CDS	1227	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
AJBIFGEO_02764	CDS	525	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
AJBIFGEO_02765	CDS	1170		1.3.99.-	COG1960	putative acyl-CoA dehydrogenase fadE25
AJBIFGEO_02766	CDS	2271				hypothetical protein
AJBIFGEO_02767	CDS	1185		2.8.3.-	COG1804	putative fatty acyl-CoA transferase
AJBIFGEO_02768	CDS	669				hypothetical protein
AJBIFGEO_02769	CDS	2157	ctpC	3.6.3.-	COG2217	Manganese-exporting P-type ATPase
AJBIFGEO_02770	CDS	282				putative protein
AJBIFGEO_02771	CDS	741				hypothetical protein
AJBIFGEO_02772	CDS	1494	lcpA_2		COG1316	Cell wall biosynthesis protein LcpA
AJBIFGEO_02773	CDS	240				hypothetical protein
AJBIFGEO_02774	CDS	924	wbbL	2.4.1.289	COG1216	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
AJBIFGEO_02775	CDS	1056	cugP	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
AJBIFGEO_02776	CDS	1590		2.1.1.72		Modification methylase Eco57IB
AJBIFGEO_02777	CDS	114				hypothetical protein
AJBIFGEO_02778	CDS	1347	fbiB		COG0778	Bifunctional F420 biosynthesis protein FbiB
AJBIFGEO_02779	CDS	996	fbiA	2.7.8.28	COG0391	Phosphoenolpyruvate transferase
AJBIFGEO_02780	CDS	372	whiB			Transcriptional regulator WhiB
AJBIFGEO_02781	CDS	420				hypothetical protein
AJBIFGEO_02782	CDS	492				hypothetical protein
AJBIFGEO_02783	CDS	1398	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
AJBIFGEO_02784	CDS	1041				hypothetical protein
AJBIFGEO_02785	CDS	1227	manA	5.3.1.8	COG1482	Mannose-6-phosphate isomerase
AJBIFGEO_02786	CDS	1389				putative protein
AJBIFGEO_02787	CDS	1488	yhdG_2		COG0531	putative amino acid permease YhdG
AJBIFGEO_02788	CDS	1251	alkB	1.14.15.3		Alkane 1-monooxygenase
AJBIFGEO_02789	CDS	171	alkG			Rubredoxin-2
AJBIFGEO_02790	CDS	183	rubA		COG1773	Rubredoxin
AJBIFGEO_02791	CDS	636				hypothetical protein
AJBIFGEO_02792	CDS	1488	ahcY	3.3.1.1	COG0499	Adenosylhomocysteinase
AJBIFGEO_02793	CDS	645	tmk	2.7.4.9	COG0125	Thymidylate kinase
AJBIFGEO_02794	CDS	687	mtrA		COG0745	DNA-binding response regulator MtrA
AJBIFGEO_02795	CDS	1704	mtrB	2.7.13.3		Sensor histidine kinase MtrB
AJBIFGEO_02796	CDS	1752	lpqB			Lipoprotein LpqB
AJBIFGEO_02797	CDS	843				hypothetical protein
AJBIFGEO_02798	CDS	726				hypothetical protein
AJBIFGEO_02799	CDS	660	hpf		COG1544	Ribosome hibernation promotion factor
AJBIFGEO_02800	CDS	474				hypothetical protein
AJBIFGEO_02801	CDS	204				hypothetical protein
AJBIFGEO_02802	CDS	219				hypothetical protein
AJBIFGEO_02803	CDS	381				hypothetical protein
AJBIFGEO_02804	CDS	3207	mdtD_2			Putative multidrug resistance protein MdtD
AJBIFGEO_02805	CDS	735	mddA	2.1.1.334	COG2020	Methanethiol S-methyltransferase
AJBIFGEO_02806	CDS	483	amhM		COG0490	Ammonium/H(+) antiporter subunit AmhM
AJBIFGEO_02807	CDS	1158	khtU		COG0475	K(+)/H(+) antiporter subunit KhtU
AJBIFGEO_02808	CDS	552				hypothetical protein
AJBIFGEO_02809	CDS	696				hypothetical protein
AJBIFGEO_02810	CDS	636		2.3.1.20		Putative diacyglycerol O-acyltransferase
AJBIFGEO_02811	CDS	867	ppk2	2.7.4.-	COG2326	Polyphosphate:GDP phosphotransferase
AJBIFGEO_02812	CDS	510				hypothetical protein
AJBIFGEO_02813	CDS	1143		1.-.-.-	COG1018	NADPH oxidoreductase
AJBIFGEO_02814	CDS	1284	desA3	1.14.19.-	COG3239	NADPH-dependent stearoyl-CoA 9-desaturase
AJBIFGEO_02815	CDS	993	rsgA	3.6.1.-		Small ribosomal subunit biogenesis GTPase RsgA
AJBIFGEO_02816	CDS	1353	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
AJBIFGEO_02817	CDS	759	yedK	3.4.-.-	COG2135	SOS response-associated protein YedK
AJBIFGEO_02818	CDS	1425				hypothetical protein
AJBIFGEO_02819	CDS	228				hypothetical protein
AJBIFGEO_02820	CDS	849				hypothetical protein
